date,price,commodity
2026-05-15,37.01,Potato
2026-05-16,36.08,Potato
2026-05-17,35.94,Potato
2026-05-18,36.1,Potato
2026-05-19,35.28,Potato
2026-05-20,35.75,Potato
2026-05-21,36.69,Potato
2026-05-22,36.78,Potato
2026-05-23,37.18,Potato
2026-05-24,37.59,Potato
2026-05-25,36.89,Potato
2026-05-26,36.02,Potato
2026-05-27,36.5,Potato
2026-05-28,37.81,Potato
2026-05-29,37.66,Potato
2026-05-30,37.43,Potato
2026-05-31,37.9,Potato
2026-06-01,37.58,Potato
2026-06-02,37.88,Potato
2026-06-03,37.59,Potato
2026-06-04,38.22,Potato
2026-06-05,38.89,Potato
2026-06-06,38.08,Potato
2026-06-07,38.43,Potato
2026-06-08,38.06,Potato
2026-06-09,37.95,Potato
2026-06-10,38.12,Potato
2026-06-11,38.53,Potato
2026-06-12,39.51,Potato
2026-06-13,39.22,Potato
2026-06-14,39.7,Potato
2026-06-15,38.57,Potato
2026-06-16,38.53,Potato
2026-06-17,38.18,Potato
2026-06-18,38.93,Potato
2026-06-19,40.63,Potato
2026-06-20,39.74,Potato
2026-06-21,40.04,Potato
2026-06-22,39.92,Potato
2026-06-23,39.67,Potato
2026-06-24,40.23,Potato
2026-06-25,41.07,Potato
2026-06-26,40.66,Potato
2026-06-27,40.84,Potato
2026-06-28,41.15,Potato
2026-06-29,40.23,Potato
2026-06-30,39.72,Potato
2026-07-01,40.62,Potato
2026-07-02,40.77,Potato
2026-07-03,41.34,Potato
2026-07-04,41.49,Potato
2026-07-05,41.46,Potato
2026-07-06,41.32,Potato
2026-07-07,40.74,Potato
2026-07-08,42.33,Potato
2026-07-09,40.96,Potato
2026-07-10,42.73,Potato
2026-07-11,42.36,Potato
2026-07-12,42.05,Potato
2026-07-13,41.89,Potato
2026-07-14,42.15,Potato
2026-07-15,41.87,Potato
2026-07-16,42.46,Potato
2026-07-17,42.91,Potato
2026-07-18,42.89,Potato
2026-07-19,43.41,Potato
2026-07-20,42.92,Potato
2026-07-21,42.59,Potato
2026-07-22,43.07,Potato
2026-07-23,43.53,Potato
2026-07-24,43.8,Potato
2026-07-25,43.8,Potato
2021-05-13,126.54,Soybean_Oil
2021-05-14,124.99,Soybean_Oil
2021-05-15,125.6,Soybean_Oil
2021-05-16,126.75,Soybean_Oil
2021-05-17,126.0,Soybean_Oil
2021-05-18,125.51,Soybean_Oil
2021-05-19,124.28,Soybean_Oil
2021-05-20,123.84,Soybean_Oil
2021-05-21,126.57,Soybean_Oil
2021-05-22,125.46,Soybean_Oil
2021-05-23,127.45,Soybean_Oil
2021-05-24,126.22,Soybean_Oil
2021-05-25,124.64,Soybean_Oil
2021-05-26,126.49,Soybean_Oil
2021-05-27,127.75,Soybean_Oil
2021-05-28,127.49,Soybean_Oil
2021-05-29,126.26,Soybean_Oil
2021-05-30,127.8,Soybean_Oil
2021-05-31,127.7,Soybean_Oil
2021-06-01,128.34,Soybean_Oil
2021-06-02,128.46,Soybean_Oil
2021-06-03,126.49,Soybean_Oil
2021-06-04,127.71,Soybean_Oil
2021-06-05,129.71,Soybean_Oil
2021-06-06,126.03,Soybean_Oil
2021-06-07,129.65,Soybean_Oil
2021-06-08,127.04,Soybean_Oil
2021-06-09,127.98,Soybean_Oil
2021-06-10,131.47,Soybean_Oil
2021-06-11,129.7,Soybean_Oil
2021-06-12,129.62,Soybean_Oil
2021-06-13,130.45,Soybean_Oil
2021-06-14,129.62,Soybean_Oil
2021-06-15,128.71,Soybean_Oil
2021-06-16,130.36,Soybean_Oil
2021-06-17,133.89,Soybean_Oil
2021-06-18,132.57,Soybean_Oil
2021-06-19,132.11,Soybean_Oil
2021-06-20,131.75,Soybean_Oil
2021-06-21,132.35,Soybean_Oil
2021-06-22,132.01,Soybean_Oil
2021-06-23,129.99,Soybean_Oil
2021-06-24,132.7,Soybean_Oil
2021-06-25,132.57,Soybean_Oil
2021-06-26,135.45,Soybean_Oil
2021-06-27,132.37,Soybean_Oil
2021-06-28,134.41,Soybean_Oil
2021-06-29,130.58,Soybean_Oil
2021-06-30,133.16,Soybean_Oil
2021-07-01,132.14,Soybean_Oil
2021-07-02,132.46,Soybean_Oil
2021-07-03,135.34,Soybean_Oil
2021-07-04,132.5,Soybean_Oil
2021-07-05,133.58,Soybean_Oil
2021-07-06,132.62,Soybean_Oil
2021-07-07,134.61,Soybean_Oil
2021-07-08,135.01,Soybean_Oil
2021-07-09,131.77,Soybean_Oil
2021-07-10,136.53,Soybean_Oil
2021-07-11,134.4,Soybean_Oil
2021-07-12,138.23,Soybean_Oil
2021-07-13,136.39,Soybean_Oil
2021-07-14,136.78,Soybean_Oil
2021-07-15,132.19,Soybean_Oil
2021-07-16,139.17,Soybean_Oil
2021-07-17,136.81,Soybean_Oil
2021-07-18,134.59,Soybean_Oil
2021-07-19,136.88,Soybean_Oil
2021-07-20,138.29,Soybean_Oil
2021-07-21,134.13,Soybean_Oil
2021-07-22,138.77,Soybean_Oil
2021-07-23,137.21,Soybean_Oil
2021-07-24,137.1,Soybean_Oil
2021-07-25,137.22,Soybean_Oil
2021-07-26,136.34,Soybean_Oil
2021-07-27,137.8,Soybean_Oil
2021-07-28,138.14,Soybean_Oil
2021-07-29,139.9,Soybean_Oil
2021-07-30,141.0,Soybean_Oil
2021-07-31,138.63,Soybean_Oil
2021-08-01,140.65,Soybean_Oil
2021-08-02,136.96,Soybean_Oil
2021-08-03,139.58,Soybean_Oil
2021-08-04,137.19,Soybean_Oil
2021-08-05,138.55,Soybean_Oil
2021-08-06,140.86,Soybean_Oil
2021-08-07,139.06,Soybean_Oil
2021-08-08,140.81,Soybean_Oil
2021-08-09,137.55,Soybean_Oil
2021-08-10,138.56,Soybean_Oil
2021-08-11,140.68,Soybean_Oil
2021-08-12,142.68,Soybean_Oil
2021-08-13,139.17,Soybean_Oil
2021-08-14,143.55,Soybean_Oil
2021-08-15,141.42,Soybean_Oil
2021-08-16,144.14,Soybean_Oil
2021-08-17,140.11,Soybean_Oil
2021-08-18,140.02,Soybean_Oil
2021-08-19,141.79,Soybean_Oil
2021-08-20,140.18,Soybean_Oil
2021-08-21,142.22,Soybean_Oil
2021-08-22,141.78,Soybean_Oil
2021-08-23,143.56,Soybean_Oil
2021-08-24,141.91,Soybean_Oil
2021-08-25,139.7,Soybean_Oil
2021-08-26,140.11,Soybean_Oil
2021-08-27,141.14,Soybean_Oil
2021-08-28,139.67,Soybean_Oil
2021-08-29,139.36,Soybean_Oil
2021-08-30,145.49,Soybean_Oil
2021-08-31,140.84,Soybean_Oil
2021-09-01,144.25,Soybean_Oil
2021-09-02,141.65,Soybean_Oil
2021-09-03,142.64,Soybean_Oil
2021-09-04,140.84,Soybean_Oil
2021-09-05,145.17,Soybean_Oil
2021-09-06,142.3,Soybean_Oil
2021-09-07,145.24,Soybean_Oil
2021-09-08,141.8,Soybean_Oil
2021-09-09,145.3,Soybean_Oil
2021-09-10,146.07,Soybean_Oil
2021-09-11,141.66,Soybean_Oil
2021-09-12,144.45,Soybean_Oil
2021-09-13,141.8,Soybean_Oil
2021-09-14,141.4,Soybean_Oil
2021-09-15,143.5,Soybean_Oil
2021-09-16,145.0,Soybean_Oil
2021-09-17,146.27,Soybean_Oil
2021-09-18,143.82,Soybean_Oil
2021-09-19,145.64,Soybean_Oil
2021-09-20,144.59,Soybean_Oil
2021-09-21,143.48,Soybean_Oil
2021-09-22,142.18,Soybean_Oil
2021-09-23,144.11,Soybean_Oil
2021-09-24,149.88,Soybean_Oil
2021-09-25,143.17,Soybean_Oil
2021-09-26,144.09,Soybean_Oil
2021-09-27,142.57,Soybean_Oil
2021-09-28,145.81,Soybean_Oil
2021-09-29,146.59,Soybean_Oil
2021-09-30,146.28,Soybean_Oil
2021-10-01,147.67,Soybean_Oil
2021-10-02,144.61,Soybean_Oil
2021-10-03,147.04,Soybean_Oil
2021-10-04,142.76,Soybean_Oil
2021-10-05,146.16,Soybean_Oil
2021-10-06,146.16,Soybean_Oil
2021-10-07,143.29,Soybean_Oil
2021-10-08,146.09,Soybean_Oil
2021-10-09,143.06,Soybean_Oil
2021-10-10,142.28,Soybean_Oil
2021-10-11,141.85,Soybean_Oil
2021-10-12,142.0,Soybean_Oil
2021-10-13,142.02,Soybean_Oil
2021-10-14,143.98,Soybean_Oil
2021-10-15,147.22,Soybean_Oil
2021-10-16,144.2,Soybean_Oil
2021-10-17,142.98,Soybean_Oil
2021-10-18,144.88,Soybean_Oil
2021-10-19,143.14,Soybean_Oil
2021-10-20,143.73,Soybean_Oil
2021-10-21,144.55,Soybean_Oil
2021-10-22,144.97,Soybean_Oil
2021-10-23,143.28,Soybean_Oil
2021-10-24,143.65,Soybean_Oil
2021-10-25,145.0,Soybean_Oil
2021-10-26,142.65,Soybean_Oil
2021-10-27,142.91,Soybean_Oil
2021-10-28,144.09,Soybean_Oil
2021-10-29,144.61,Soybean_Oil
2021-10-30,143.5,Soybean_Oil
2021-10-31,144.54,Soybean_Oil
2021-11-01,143.16,Soybean_Oil
2021-11-02,140.8,Soybean_Oil
2021-11-03,143.88,Soybean_Oil
2021-11-04,141.84,Soybean_Oil
2021-11-05,148.29,Soybean_Oil
2021-11-06,144.0,Soybean_Oil
2021-11-07,142.77,Soybean_Oil
2021-11-08,144.02,Soybean_Oil
2021-11-09,144.63,Soybean_Oil
2021-11-10,144.73,Soybean_Oil
2021-11-11,143.16,Soybean_Oil
2021-11-12,144.66,Soybean_Oil
2021-11-13,144.11,Soybean_Oil
2021-11-14,142.8,Soybean_Oil
2021-11-15,139.78,Soybean_Oil
2021-11-16,141.81,Soybean_Oil
2021-11-17,137.78,Soybean_Oil
2021-11-18,140.71,Soybean_Oil
2021-11-19,144.51,Soybean_Oil
2021-11-20,142.67,Soybean_Oil
2021-11-21,141.96,Soybean_Oil
2021-11-22,140.13,Soybean_Oil
2021-11-23,139.79,Soybean_Oil
2021-11-24,140.05,Soybean_Oil
2021-11-25,139.24,Soybean_Oil
2021-11-26,138.16,Soybean_Oil
2021-11-27,143.3,Soybean_Oil
2021-11-28,143.9,Soybean_Oil
2021-11-29,139.78,Soybean_Oil
2021-11-30,141.6,Soybean_Oil
2021-12-01,138.47,Soybean_Oil
2021-12-02,141.22,Soybean_Oil
2021-12-03,138.8,Soybean_Oil
2021-12-04,142.36,Soybean_Oil
2021-12-05,140.65,Soybean_Oil
2021-12-06,138.03,Soybean_Oil
2021-12-07,140.49,Soybean_Oil
2021-12-08,142.19,Soybean_Oil
2021-12-09,139.91,Soybean_Oil
2021-12-10,140.11,Soybean_Oil
2021-12-11,140.17,Soybean_Oil
2021-12-12,139.97,Soybean_Oil
2021-12-13,141.17,Soybean_Oil
2021-12-14,140.85,Soybean_Oil
2021-12-15,135.53,Soybean_Oil
2021-12-16,140.98,Soybean_Oil
2021-12-17,139.05,Soybean_Oil
2021-12-18,141.95,Soybean_Oil
2021-12-19,139.68,Soybean_Oil
2021-12-20,139.91,Soybean_Oil
2021-12-21,137.22,Soybean_Oil
2021-12-22,135.91,Soybean_Oil
2021-12-23,138.65,Soybean_Oil
2021-12-24,140.05,Soybean_Oil
2021-12-25,139.68,Soybean_Oil
2021-12-26,139.36,Soybean_Oil
2021-12-27,137.94,Soybean_Oil
2021-12-28,138.33,Soybean_Oil
2021-12-29,135.9,Soybean_Oil
2021-12-30,137.24,Soybean_Oil
2021-12-31,135.3,Soybean_Oil
2022-01-01,137.63,Soybean_Oil
2022-01-02,136.85,Soybean_Oil
2022-01-03,136.87,Soybean_Oil
2022-01-04,138.03,Soybean_Oil
2022-01-05,136.48,Soybean_Oil
2022-01-06,132.13,Soybean_Oil
2022-01-07,139.08,Soybean_Oil
2022-01-08,137.17,Soybean_Oil
2022-01-09,137.76,Soybean_Oil
2022-01-10,134.77,Soybean_Oil
2022-01-11,136.92,Soybean_Oil
2022-01-12,138.01,Soybean_Oil
2022-01-13,133.38,Soybean_Oil
2022-01-14,138.11,Soybean_Oil
2022-01-15,134.72,Soybean_Oil
2022-01-16,134.6,Soybean_Oil
2022-01-17,135.27,Soybean_Oil
2022-01-18,138.16,Soybean_Oil
2022-01-19,132.07,Soybean_Oil
2022-01-20,134.19,Soybean_Oil
2022-01-21,135.55,Soybean_Oil
2022-01-22,136.5,Soybean_Oil
2022-01-23,134.94,Soybean_Oil
2022-01-24,135.27,Soybean_Oil
2022-01-25,132.61,Soybean_Oil
2022-01-26,135.45,Soybean_Oil
2022-01-27,136.19,Soybean_Oil
2022-01-28,133.12,Soybean_Oil
2022-01-29,133.63,Soybean_Oil
2022-01-30,135.13,Soybean_Oil
2022-01-31,134.51,Soybean_Oil
2022-02-01,134.47,Soybean_Oil
2022-02-02,131.75,Soybean_Oil
2022-02-03,133.36,Soybean_Oil
2022-02-04,133.52,Soybean_Oil
2022-02-05,136.44,Soybean_Oil
2022-02-06,133.83,Soybean_Oil
2022-02-07,132.68,Soybean_Oil
2022-02-08,131.71,Soybean_Oil
2022-02-09,133.17,Soybean_Oil
2022-02-10,135.36,Soybean_Oil
2022-02-11,131.38,Soybean_Oil
2022-02-12,134.04,Soybean_Oil
2022-02-13,134.33,Soybean_Oil
2022-02-14,136.17,Soybean_Oil
2022-02-15,133.79,Soybean_Oil
2022-02-16,134.89,Soybean_Oil
2022-02-17,133.18,Soybean_Oil
2022-02-18,131.27,Soybean_Oil
2022-02-19,131.27,Soybean_Oil
2022-02-20,132.06,Soybean_Oil
2022-02-21,132.93,Soybean_Oil
2022-02-22,131.96,Soybean_Oil
2022-02-23,131.74,Soybean_Oil
2022-02-24,135.68,Soybean_Oil
2022-02-25,129.43,Soybean_Oil
2022-02-26,131.61,Soybean_Oil
2022-02-27,136.73,Soybean_Oil
2022-02-28,132.99,Soybean_Oil
2022-03-01,131.16,Soybean_Oil
2022-03-02,130.53,Soybean_Oil
2022-03-03,133.94,Soybean_Oil
2022-03-04,134.15,Soybean_Oil
2022-03-05,134.41,Soybean_Oil
2022-03-06,130.82,Soybean_Oil
2022-03-07,132.63,Soybean_Oil
2022-03-08,131.8,Soybean_Oil
2022-03-09,132.94,Soybean_Oil
2022-03-10,130.09,Soybean_Oil
2022-03-11,133.97,Soybean_Oil
2022-03-12,135.55,Soybean_Oil
2022-03-13,130.72,Soybean_Oil
2022-03-14,133.83,Soybean_Oil
2022-03-15,134.84,Soybean_Oil
2022-03-16,133.71,Soybean_Oil
2022-03-17,132.66,Soybean_Oil
2022-03-18,133.35,Soybean_Oil
2022-03-19,132.44,Soybean_Oil
2022-03-20,133.38,Soybean_Oil
2022-03-21,130.99,Soybean_Oil
2022-03-22,132.48,Soybean_Oil
2022-03-23,131.2,Soybean_Oil
2022-03-24,130.67,Soybean_Oil
2022-03-25,135.76,Soybean_Oil
2022-03-26,130.61,Soybean_Oil
2022-03-27,136.13,Soybean_Oil
2022-03-28,129.49,Soybean_Oil
2022-03-29,134.19,Soybean_Oil
2022-03-30,133.16,Soybean_Oil
2022-03-31,130.76,Soybean_Oil
2022-04-01,132.97,Soybean_Oil
2022-04-02,132.32,Soybean_Oil
2022-04-03,132.22,Soybean_Oil
2022-04-04,134.75,Soybean_Oil
2022-04-05,131.3,Soybean_Oil
2022-04-06,130.29,Soybean_Oil
2022-04-07,135.56,Soybean_Oil
2022-04-08,134.88,Soybean_Oil
2022-04-09,134.45,Soybean_Oil
2022-04-10,133.81,Soybean_Oil
2022-04-11,135.01,Soybean_Oil
2022-04-12,134.32,Soybean_Oil
2022-04-13,133.74,Soybean_Oil
2022-04-14,133.47,Soybean_Oil
2022-04-15,136.6,Soybean_Oil
2022-04-16,137.39,Soybean_Oil
2022-04-17,135.66,Soybean_Oil
2022-04-18,139.33,Soybean_Oil
2022-04-19,134.79,Soybean_Oil
2022-04-20,134.93,Soybean_Oil
2022-04-21,137.54,Soybean_Oil
2022-04-22,136.11,Soybean_Oil
2022-04-23,136.27,Soybean_Oil
2022-04-24,135.14,Soybean_Oil
2022-04-25,136.15,Soybean_Oil
2022-04-26,132.57,Soybean_Oil
2022-04-27,134.31,Soybean_Oil
2022-04-28,134.27,Soybean_Oil
2022-04-29,133.04,Soybean_Oil
2022-04-30,138.45,Soybean_Oil
2022-05-01,136.06,Soybean_Oil
2022-05-02,134.89,Soybean_Oil
2022-05-03,136.76,Soybean_Oil
2022-05-04,134.42,Soybean_Oil
2022-05-05,138.35,Soybean_Oil
2022-05-06,139.69,Soybean_Oil
2022-05-07,135.43,Soybean_Oil
2022-05-08,139.46,Soybean_Oil
2022-05-09,137.62,Soybean_Oil
2022-05-10,138.97,Soybean_Oil
2022-05-11,137.74,Soybean_Oil
2022-05-12,136.63,Soybean_Oil
2022-05-13,135.99,Soybean_Oil
2022-05-14,137.01,Soybean_Oil
2022-05-15,137.87,Soybean_Oil
2022-05-16,140.06,Soybean_Oil
2022-05-17,139.29,Soybean_Oil
2022-05-18,139.02,Soybean_Oil
2022-05-19,141.42,Soybean_Oil
2022-05-20,136.74,Soybean_Oil
2022-05-21,138.06,Soybean_Oil
2022-05-22,138.01,Soybean_Oil
2022-05-23,139.67,Soybean_Oil
2022-05-24,136.83,Soybean_Oil
2022-05-25,138.81,Soybean_Oil
2022-05-26,142.47,Soybean_Oil
2022-05-27,142.45,Soybean_Oil
2022-05-28,143.6,Soybean_Oil
2022-05-29,140.16,Soybean_Oil
2022-05-30,139.17,Soybean_Oil
2022-05-31,141.14,Soybean_Oil
2022-06-01,139.53,Soybean_Oil
2022-06-02,141.43,Soybean_Oil
2022-06-03,141.93,Soybean_Oil
2022-06-04,143.27,Soybean_Oil
2022-06-05,144.62,Soybean_Oil
2022-06-06,144.29,Soybean_Oil
2022-06-07,143.5,Soybean_Oil
2022-06-08,141.98,Soybean_Oil
2022-06-09,143.93,Soybean_Oil
2022-06-10,142.86,Soybean_Oil
2022-06-11,142.31,Soybean_Oil
2022-06-12,141.26,Soybean_Oil
2022-06-13,142.52,Soybean_Oil
2022-06-14,144.14,Soybean_Oil
2022-06-15,144.72,Soybean_Oil
2022-06-16,144.29,Soybean_Oil
2022-06-17,145.73,Soybean_Oil
2022-06-18,144.2,Soybean_Oil
2022-06-19,147.66,Soybean_Oil
2022-06-20,145.02,Soybean_Oil
2022-06-21,144.2,Soybean_Oil
2022-06-22,146.05,Soybean_Oil
2022-06-23,145.34,Soybean_Oil
2022-06-24,146.7,Soybean_Oil
2022-06-25,148.81,Soybean_Oil
2022-06-26,145.11,Soybean_Oil
2022-06-27,145.71,Soybean_Oil
2022-06-28,145.79,Soybean_Oil
2022-06-29,146.44,Soybean_Oil
2022-06-30,149.95,Soybean_Oil
2022-07-01,148.97,Soybean_Oil
2022-07-02,149.9,Soybean_Oil
2022-07-03,143.72,Soybean_Oil
2022-07-04,148.31,Soybean_Oil
2022-07-05,147.89,Soybean_Oil
2022-07-06,148.59,Soybean_Oil
2022-07-07,148.35,Soybean_Oil
2022-07-08,147.85,Soybean_Oil
2022-07-09,150.31,Soybean_Oil
2022-07-10,148.79,Soybean_Oil
2022-07-11,148.84,Soybean_Oil
2022-07-12,147.82,Soybean_Oil
2022-07-13,148.72,Soybean_Oil
2022-07-14,150.45,Soybean_Oil
2022-07-15,151.47,Soybean_Oil
2022-07-16,150.41,Soybean_Oil
2022-07-17,150.5,Soybean_Oil
2022-07-18,149.8,Soybean_Oil
2022-07-19,151.42,Soybean_Oil
2022-07-20,149.61,Soybean_Oil
2022-07-21,150.39,Soybean_Oil
2022-07-22,151.59,Soybean_Oil
2022-07-23,151.01,Soybean_Oil
2022-07-24,152.05,Soybean_Oil
2022-07-25,153.92,Soybean_Oil
2022-07-26,151.21,Soybean_Oil
2022-07-27,153.81,Soybean_Oil
2022-07-28,153.52,Soybean_Oil
2022-07-29,152.9,Soybean_Oil
2022-07-30,153.96,Soybean_Oil
2022-07-31,155.04,Soybean_Oil
2022-08-01,151.16,Soybean_Oil
2022-08-02,153.49,Soybean_Oil
2022-08-03,154.59,Soybean_Oil
2022-08-04,152.02,Soybean_Oil
2022-08-05,155.84,Soybean_Oil
2022-08-06,155.01,Soybean_Oil
2022-08-07,152.58,Soybean_Oil
2022-08-08,154.29,Soybean_Oil
2022-08-09,151.21,Soybean_Oil
2022-08-10,151.75,Soybean_Oil
2022-08-11,151.82,Soybean_Oil
2022-08-12,155.13,Soybean_Oil
2022-08-13,154.35,Soybean_Oil
2022-08-14,153.61,Soybean_Oil
2022-08-15,153.66,Soybean_Oil
2022-08-16,154.21,Soybean_Oil
2022-08-17,154.04,Soybean_Oil
2022-08-18,154.29,Soybean_Oil
2022-08-19,155.84,Soybean_Oil
2022-08-20,154.31,Soybean_Oil
2022-08-21,154.8,Soybean_Oil
2022-08-22,157.15,Soybean_Oil
2022-08-23,155.72,Soybean_Oil
2022-08-24,152.54,Soybean_Oil
2022-08-25,158.32,Soybean_Oil
2022-08-26,155.04,Soybean_Oil
2022-08-27,159.18,Soybean_Oil
2022-08-28,156.57,Soybean_Oil
2022-08-29,157.6,Soybean_Oil
2022-08-30,153.12,Soybean_Oil
2022-08-31,154.88,Soybean_Oil
2022-09-01,155.56,Soybean_Oil
2022-09-02,156.16,Soybean_Oil
2022-09-03,155.99,Soybean_Oil
2022-09-04,156.04,Soybean_Oil
2022-09-05,156.49,Soybean_Oil
2022-09-06,155.53,Soybean_Oil
2022-09-07,156.43,Soybean_Oil
2022-09-08,157.64,Soybean_Oil
2022-09-09,154.81,Soybean_Oil
2022-09-10,157.38,Soybean_Oil
2022-09-11,156.03,Soybean_Oil
2022-09-12,157.02,Soybean_Oil
2022-09-13,157.92,Soybean_Oil
2022-09-14,154.93,Soybean_Oil
2022-09-15,156.96,Soybean_Oil
2022-09-16,159.45,Soybean_Oil
2022-09-17,159.79,Soybean_Oil
2022-09-18,157.11,Soybean_Oil
2022-09-19,158.94,Soybean_Oil
2022-09-20,157.78,Soybean_Oil
2022-09-21,157.55,Soybean_Oil
2022-09-22,157.11,Soybean_Oil
2022-09-23,158.74,Soybean_Oil
2022-09-24,159.51,Soybean_Oil
2022-09-25,157.17,Soybean_Oil
2022-09-26,158.53,Soybean_Oil
2022-09-27,155.76,Soybean_Oil
2022-09-28,155.83,Soybean_Oil
2022-09-29,158.94,Soybean_Oil
2022-09-30,158.15,Soybean_Oil
2022-10-01,157.34,Soybean_Oil
2022-10-02,158.88,Soybean_Oil
2022-10-03,159.02,Soybean_Oil
2022-10-04,157.73,Soybean_Oil
2022-10-05,160.04,Soybean_Oil
2022-10-06,157.08,Soybean_Oil
2022-10-07,157.52,Soybean_Oil
2022-10-08,160.06,Soybean_Oil
2022-10-09,156.79,Soybean_Oil
2022-10-10,159.02,Soybean_Oil
2022-10-11,155.12,Soybean_Oil
2022-10-12,156.17,Soybean_Oil
2022-10-13,157.81,Soybean_Oil
2022-10-14,157.82,Soybean_Oil
2022-10-15,160.9,Soybean_Oil
2022-10-16,156.75,Soybean_Oil
2022-10-17,157.72,Soybean_Oil
2022-10-18,157.72,Soybean_Oil
2022-10-19,157.37,Soybean_Oil
2022-10-20,159.66,Soybean_Oil
2022-10-21,157.37,Soybean_Oil
2022-10-22,157.51,Soybean_Oil
2022-10-23,156.47,Soybean_Oil
2022-10-24,158.88,Soybean_Oil
2022-10-25,157.61,Soybean_Oil
2022-10-26,157.68,Soybean_Oil
2022-10-27,157.93,Soybean_Oil
2022-10-28,156.22,Soybean_Oil
2022-10-29,158.75,Soybean_Oil
2022-10-30,158.15,Soybean_Oil
2022-10-31,159.38,Soybean_Oil
2022-11-01,157.49,Soybean_Oil
2022-11-02,155.66,Soybean_Oil
2022-11-03,156.73,Soybean_Oil
2022-11-04,160.3,Soybean_Oil
2022-11-05,155.7,Soybean_Oil
2022-11-06,155.12,Soybean_Oil
2022-11-07,157.08,Soybean_Oil
2022-11-08,158.59,Soybean_Oil
2022-11-09,156.5,Soybean_Oil
2022-11-10,154.9,Soybean_Oil
2022-11-11,160.39,Soybean_Oil
2022-11-12,155.85,Soybean_Oil
2022-11-13,157.95,Soybean_Oil
2022-11-14,158.39,Soybean_Oil
2022-11-15,155.95,Soybean_Oil
2022-11-16,156.74,Soybean_Oil
2022-11-17,158.39,Soybean_Oil
2022-11-18,154.44,Soybean_Oil
2022-11-19,157.63,Soybean_Oil
2022-11-20,157.88,Soybean_Oil
2022-11-21,157.47,Soybean_Oil
2022-11-22,154.52,Soybean_Oil
2022-11-23,155.86,Soybean_Oil
2022-11-24,154.57,Soybean_Oil
2022-11-25,154.82,Soybean_Oil
2022-11-26,154.3,Soybean_Oil
2022-11-27,156.33,Soybean_Oil
2022-11-28,155.13,Soybean_Oil
2022-11-29,156.2,Soybean_Oil
2022-11-30,150.78,Soybean_Oil
2022-12-01,153.36,Soybean_Oil
2022-12-02,155.52,Soybean_Oil
2022-12-03,157.68,Soybean_Oil
2022-12-04,153.53,Soybean_Oil
2022-12-05,151.36,Soybean_Oil
2022-12-06,152.81,Soybean_Oil
2022-12-07,153.58,Soybean_Oil
2022-12-08,155.24,Soybean_Oil
2022-12-09,156.01,Soybean_Oil
2022-12-10,155.36,Soybean_Oil
2022-12-11,153.73,Soybean_Oil
2022-12-12,156.55,Soybean_Oil
2022-12-13,151.88,Soybean_Oil
2022-12-14,152.93,Soybean_Oil
2022-12-15,154.12,Soybean_Oil
2022-12-16,152.69,Soybean_Oil
2022-12-17,153.11,Soybean_Oil
2022-12-18,154.07,Soybean_Oil
2022-12-19,151.14,Soybean_Oil
2022-12-20,151.86,Soybean_Oil
2022-12-21,151.89,Soybean_Oil
2022-12-22,155.9,Soybean_Oil
2022-12-23,153.95,Soybean_Oil
2022-12-24,151.62,Soybean_Oil
2022-12-25,153.45,Soybean_Oil
2022-12-26,150.12,Soybean_Oil
2022-12-27,152.02,Soybean_Oil
2022-12-28,148.82,Soybean_Oil
2022-12-29,152.75,Soybean_Oil
2022-12-30,151.66,Soybean_Oil
2022-12-31,149.85,Soybean_Oil
2023-01-01,152.15,Soybean_Oil
2023-01-02,152.26,Soybean_Oil
2023-01-03,151.18,Soybean_Oil
2023-01-04,150.83,Soybean_Oil
2023-01-05,148.83,Soybean_Oil
2023-01-06,152.36,Soybean_Oil
2023-01-07,147.79,Soybean_Oil
2023-01-08,149.85,Soybean_Oil
2023-01-09,153.21,Soybean_Oil
2023-01-10,147.68,Soybean_Oil
2023-01-11,147.06,Soybean_Oil
2023-01-12,148.65,Soybean_Oil
2023-01-13,150.92,Soybean_Oil
2023-01-14,150.21,Soybean_Oil
2023-01-15,151.48,Soybean_Oil
2023-01-16,149.49,Soybean_Oil
2023-01-17,147.44,Soybean_Oil
2023-01-18,150.45,Soybean_Oil
2023-01-19,148.46,Soybean_Oil
2023-01-20,150.64,Soybean_Oil
2023-01-21,151.74,Soybean_Oil
2023-01-22,150.03,Soybean_Oil
2023-01-23,150.71,Soybean_Oil
2023-01-24,146.52,Soybean_Oil
2023-01-25,147.73,Soybean_Oil
2023-01-26,148.96,Soybean_Oil
2023-01-27,147.19,Soybean_Oil
2023-01-28,151.02,Soybean_Oil
2023-01-29,150.53,Soybean_Oil
2023-01-30,148.85,Soybean_Oil
2023-01-31,148.7,Soybean_Oil
2023-02-01,147.6,Soybean_Oil
2023-02-02,146.49,Soybean_Oil
2023-02-03,147.49,Soybean_Oil
2023-02-04,148.06,Soybean_Oil
2023-02-05,148.46,Soybean_Oil
2023-02-06,147.4,Soybean_Oil
2023-02-07,147.69,Soybean_Oil
2023-02-08,145.28,Soybean_Oil
2023-02-09,146.47,Soybean_Oil
2023-02-10,148.21,Soybean_Oil
2023-02-11,149.45,Soybean_Oil
2023-02-12,145.18,Soybean_Oil
2023-02-13,147.67,Soybean_Oil
2023-02-14,147.95,Soybean_Oil
2023-02-15,146.79,Soybean_Oil
2023-02-16,147.35,Soybean_Oil
